,Date,Team,Acquired,Relinquished,Notes
16,2007-03-14,Jets,• Ed Blanton,,re-signed exclusive rights free agent
17,2007-03-16,Jets,• Stacy Tutt,,re-signed exclusive rights free agent
18,2007-03-19,Jets,• Anthony Clement,,re-signed unrestricted free agent
19,2007-03-19,Jets,• Wallace Wright,,re-signed exclusive rights free agent
20,2007-03-23,Jets,• Marques Tuiasosopo,,signed unrestricted free agent to a 1-year contract
21,2007-03-23,Jets,• Michael Haynes (W.A.),,signed free agent
22,2007-03-26,Jets,• Andre Wadsworth,,signed free agent
23,2007-03-26,Jets,• Sean Ryan (P.),,re-signed restricted free agent
24,2007-03-28,Jets,• Cody Spencer,,re-signed restricted free agent
25,2007-04-02,Jets,,• Phil Silva,waived
1,2007-04-02,Jets,• David Bowens,,signed unrestricted free agent to a 3-year contract
2,2007-04-03,Jets,,• Vick King,waived
3,2007-04-04,Jets,,• Vick King,released
4,2007-04-28,Jets,• 2007 first round pick (#14-Darrelle Revis)  • 2007 sixth round pick (#191-Korey Hall),• 2007 first round pick (#25-Jon Beason)  • 2007 second round pick (#59-Ryan Kalil)  • 2007 fifth round pick (#164-Tim Shaw),trade with Panthers
5,2007-04-28,Jets,• 2007 second round pick (#47-David Harris)  • 2007 seventh round pick (#235-Chansi Stuckey),• 2007 second round pick (#63-Brandon Jackson (Lamar))  • 2007 third round pick (#89-Aaron Rouse)  • 2007 sixth round pick (#191-Korey Hall),trade with Packers
6,2007-04-28,Jets,• Darrelle Revis,,2007 NFL draft first round pick (#14 overall)
7,2007-04-28,Jets,• David Harris,,2007 NFL draft second round pick (#47 overall)
8,2007-04-29,Jets,• Jacob Bender,,2007 NFL draft sixth round pick (#177 overall)
9,2007-04-29,Jets,• Chansi Stuckey,,2007 NFL draft seventh round pick (#235 overall)
10,2007-05-01,Jets,• Andrew Wicker,,signed undrafted free agent
11,2007-05-01,Jets,• Brett Ratliff,,signed undrafted free agent
12,2007-05-01,Jets,• Dominic Moran,,signed undrafted free agent
13,2007-05-01,Jets,• Dustin Osborn,,signed undrafted free agent
14,2007-05-01,Jets,• Jesse Allen,,signed undrafted free agent
15,2007-05-01,Jets,• Kevin McCullough,,signed undrafted free agent
16,2007-05-01,Jets,• Kyle Steffes,,signed undrafted free agent
17,2007-05-01,Jets,• Leonard Peters,,signed undrafted free agent
18,2007-05-01,Jets,• Mark Zalewski,,signed undrafted free agent
19,2007-05-01,Jets,• Matt King,,signed undrafted free agent
20,2007-05-01,Jets,• Mike Devito,,signed undrafted free agent
21,2007-05-12,Jets,• Alvin Banks,,signed undrafted free agent
22,2007-05-12,Jets,• Caleb Hendrix,,signed undrafted free agent
23,2007-05-12,Jets,• Jason Trusnik,,signed undrafted free agent
24,2007-05-12,Jets,• Nick Smith,,signed undrafted free agent
25,2007-05-15,Jets,,• Caleb Hendrix,released
1,2007-05-15,Jets,,• Dustin Osborn,released
2,2007-05-15,Jets,,• Mark Zalewski,released
3,2007-05-15,Jets,,• Matt King,waived
4,2007-05-15,Jets,• James Ihedigbo,,signed undrafted free agent
5,2007-05-15,Jets,• Jared Newberry,,signed free agent
6,2007-05-15,Jets,• Jesse Pellot-Rosa,,signed undrafted free agent
7,2007-05-15,Jets,• Rayshaun Kizer,,signed undrafted free agent
8,2007-05-15,Jets,• Renard Stevens,,signed undrafted free agent
9,2007-05-16,Jets,,• Matt King,released
10,2007-05-16,Jets,,• Nick Smith,waived
11,2007-05-16,Jets,• Robert Turner / Rob Turner,,signed undrafted free agent
12,2007-05-17,Jets,,• Nick Smith,released
13,2007-05-22,Jets,,• Keyonta Marshall,waived
14,2007-05-22,Jets,• Eric Hicks,,signed free agent
15,2007-06-13,Jets,• Evan Prall,,signed free agent
16,2007-06-14,Jets,,• Renard Stevens,waived
17,2007-06-15,Jets,,• Jesse Allen,waived
18,2007-06-22,Jets,• D.J. Ware,,claimed off waivers (from Titans)
19,2007-06-25,Jets,,• Kyle Steffes,waived
20,2007-06-29,Jets,,• Jared Newberry,waived
21,2007-06-29,Jets,• Lawrence Pinson,,signed free agent
22,2007-07-01,Jets,• Brian Smith (e),,hired as quality control coach (date approximate)
23,2007-07-02,Jets,,• Jared Newberry,released
24,2007-07-02,Jets,• Charles Missant / Chuck Missant,,signed free agent
25,2007-07-02,Jets,• Jeremy Kapinos,,signed undrafted free agent
1,2007-07-03,Jets,• Jacob Bender,,signed sixth round pick to a 4-year contract
2,2007-07-09,Jets,• Iiro Luoto,,signed to practice squad
3,2007-07-12,Jets,• Curtis Martin,,activated from physically unable to perform list
4,2007-07-16,Jets,• Juan Wong,,signed free agent
5,2007-07-20,Jets,• Chansi Stuckey,,signed seventh round pick
6,2007-07-23,Jets,,• Dominic Moran,waived
7,2007-07-23,Jets,,• Leonard Peters,waived
8,2007-07-23,Jets,,• Matt Chatham,placed on physically unable to perform list
9,2007-07-23,Jets,,• Tim Dwight,placed on physically unable to perform list with foot injury
10,2007-07-23,Jets,• Joseph Villani / Joe Villani,,signed undrafted free agent
11,2007-07-24,Jets,• Justin Ayat,,signed undrafted free agent
12,2007-07-25,Jets,• David Harris,,signed second round pick to a 4-year contract
13,2007-07-25,Jets,• Marko Cavka,,signed free agent
14,2007-07-26,Jets,• Chris Davis (T.) (WR) (Wake Forest),,signed free agent
15,2007-07-26,Jets,,• Curtis Martin,retired
16,2007-07-26,Jets,,• Curtis Martin,placed on reserve/retired list
17,2007-07-27,Jets,• Mark Zalewski,,signed unrestricted free agent
18,2007-07-28,Jets,• Tony Fisher,,signed unrestricted free agent
19,2007-07-29,Jets,,• Cedric Houston,placed on non-football injury list
20,2007-07-29,Jets,,• Justin Ayat,waived
21,2007-07-30,Jets,• Dominic Moran,,signed free agent
22,2007-07-31,Jets,,• Tony Fisher,released
23,2007-08-01,Jets,• Tony Hollings,,signed free agent
24,2007-08-02,Jets,,• Ed Blanton,waived
25,2007-08-02,Jets,,• Jeremy Kapinos,waived
1,2007-08-02,Jets,• Manny Collins,,signed undrafted free agent
2,2007-08-02,Jets,• Nick Smith,,signed free agent
3,2007-08-03,Jets,,• Jeremy Kapinos,released
4,2007-08-03,Jets,,• Mark Zalewski,waived
5,2007-08-04,Jets,• Jerry Mackey,,signed free agent
6,2007-08-12,Jets,,• Andrew Wicker,waived
7,2007-08-13,Jets,,• Andrew Wicker,waived-injured
8,2007-08-13,Jets,,• Jesse Pellot-Rosa,waived
9,2007-08-13,Jets,• Dante Ridgeway,,signed free agent
10,2007-08-13,Jets,• Stanley Daniels,,signed free agent
11,2007-08-14,Jets,,• Andrew Wicker,placed on IR
12,2007-08-14,Jets,,• Jesse Pellot-Rosa,released
13,2007-08-15,Jets,• Darrelle Revis,,signed first round pick
14,2007-08-16,Jets,,• Stanley Daniels,waived
15,2007-08-17,Jets,,• Stanley Daniels,released
16,2007-08-18,Jets,,• Andrew Wicker,waived (injury settlement)
17,2007-08-20,Jets,,• Andrew Wicker,released
18,2007-08-20,Jets,,• James Ihedigbo,waived-injured
19,2007-08-21,Jets,,• James Ihedigbo,placed on IR
20,2007-08-21,Jets,• undisclosed conditional pick (probably if Mackey makes Buccaneers roster (he didn't)) (not exercised?),• Jerry Mackey,trade with Buccaneers
21,2007-08-23,Jets,• 2008 conditional fifth round pick (if Kendall plays less than 80% of snaps in 2007) or 2009 fourth round pick (if Kendall plays more than 80% of snaps in 2007) (#115-Sammie Hill / Sammie Lee Hill),• Pete Kendall,trade with Redskins
22,2007-08-27,Jets,,• Dante Ridgeway,waived
23,2007-08-27,Jets,,• Darrell Adams,waived
24,2007-08-27,Jets,,• Juan Wong,waived
25,2007-08-27,Jets,,• Nick Smith,waived
1,2007-08-27,Jets,,• Rayshaun Kizer,waived
2,2007-08-27,Jets,,• Tim Dwight,released
3,2007-08-27,Jets,,• Tony Hollings,waived
4,2007-08-27,Jets,,• Zarnell Fitch,waived
5,2007-08-28,Jets,,• Dante Ridgeway,released
6,2007-08-28,Jets,,• Darrell Adams,released
7,2007-08-28,Jets,,• Juan Wong,released
8,2007-08-28,Jets,,• Nick Smith,released
9,2007-08-28,Jets,,• Rayshaun Kizer,released
10,2007-08-28,Jets,,• Tony Hollings,released
11,2007-08-28,Jets,,• Zarnell Fitch,released
12,2007-08-31,Jets,,• Charles Missant / Chuck Missant,waived
13,2007-09-01,Jets,,• Alphonso Hodge,waived
14,2007-09-01,Jets,,• Alvin Banks,waived
15,2007-09-01,Jets,,• Andre Wadsworth,waived
16,2007-09-01,Jets,,• Anthony Schlegel,waived
17,2007-09-01,Jets,,• Blake Costanzo,waived
18,2007-09-01,Jets,,• Bobby Hamilton,released
19,2007-09-01,Jets,,• Brett Ratliff,waived
20,2007-09-01,Jets,,• Chris Davis (T.) (WR) (Wake Forest),waived
21,2007-09-01,Jets,,• D.J. Ware,waived
22,2007-09-01,Jets,,• Dominic Moran,waived
23,2007-09-01,Jets,,• Evan Prall,waived
24,2007-09-01,Jets,,• Frisman Jackson,released
25,2007-09-01,Jets,,• James Ihedigbo,placed on IR
1,2007-09-01,Jets,,• Jamie Thompson,waived
2,2007-09-01,Jets,,• Jason Trusnik,waived
3,2007-09-01,Jets,,• Joseph Villani / Joe Villani,released
4,2007-09-01,Jets,,• Kimo von Oelhoffen,released
5,2007-09-01,Jets,,• Manny Collins,waived
6,2007-09-01,Jets,,• Marko Cavka,waived
7,2007-09-01,Jets,,• Michael Haynes (W.A.),waived
8,2007-09-01,Jets,,• Na'Shan Goddard,waived
9,2007-09-01,Jets,,• Raymond Ventrone / Bubba Ventrone,waived
10,2007-09-01,Jets,,• Robert Turner / Rob Turner,waived
11,2007-09-02,Jets,,• Alphonso Hodge,released
12,2007-09-02,Jets,,• Alvin Banks,released
13,2007-09-02,Jets,,• Andre Wadsworth,released
14,2007-09-02,Jets,,• Blake Costanzo,released
15,2007-09-02,Jets,,• Brett Ratliff,released
16,2007-09-02,Jets,,• Charles Missant / Chuck Missant,released
17,2007-09-02,Jets,,• Chris Davis (T.) (WR) (Wake Forest),released
18,2007-09-02,Jets,,• D.J. Ware,released
19,2007-09-02,Jets,,• Dominic Moran,released
20,2007-09-02,Jets,,• Evan Prall,released
21,2007-09-02,Jets,,• Jamie Thompson,released
22,2007-09-02,Jets,,• Jason Trusnik,released
23,2007-09-02,Jets,,• Manny Collins,released
24,2007-09-02,Jets,,• Marko Cavka,released
25,2007-09-02,Jets,,• Michael Haynes (W.A.),released
1,2007-09-02,Jets,,• Na'Shan Goddard,released
2,2007-09-02,Jets,,• Raymond Ventrone / Bubba Ventrone,released
3,2007-09-02,Jets,,• Robert Turner / Rob Turner,released
4,2007-09-03,Jets,• Brett Ratliff,,signed free agent to practice squad
5,2007-09-03,Jets,• Chris Davis (T.) (WR) (Wake Forest),,signed free agent to practice squad
6,2007-09-03,Jets,• D.J. Ware,,signed free agent to practice squad
7,2007-09-03,Jets,• Jason Trusnik,,signed free agent to practice squad
8,2007-09-03,Jets,• Manny Collins,,signed free agent to practice squad
9,2007-09-03,Jets,• Raymond Ventrone / Bubba Ventrone,,signed free agent to practice squad
10,2007-09-03,Jets,• Robert Turner / Rob Turner,,signed free agent to practice squad
11,2007-09-04,Jets,• Mike Elgin,,signed free agent to practice squad
12,2007-09-11,Jets,• Brandon Moore (Lamont),,re-signed to a 3-year contract extension
13,2007-09-12,Jets,,• Chansi Stuckey,placed on IR with foot injury
14,2007-09-12,Jets,,• Raymond Ventrone / Bubba Ventrone,released from practice squad
15,2007-09-12,Jets,• Abram Elam,,signed free agent
16,2007-09-12,Jets,• Jason Capizzi,,signed free agent to practice squad
17,2007-09-18,Jets,,• Jason Capizzi,released from practice squad
18,2007-09-18,Jets,,• Justin Miller,placed on IR with right knee injury
19,2007-09-19,Jets,• Will Montgomery,,signed free agent
20,2007-09-20,Jets,• Clint Oldenburg,,signed free agent to practice squad
21,2007-09-28,Jets,,• Cody Spencer,illness (out)
22,2007-10-02,Jets,,• Cody Spencer,placed on IR
23,2007-10-03,Jets,• David Clowney,,signed from Packers practice squad
24,2007-10-04,Jets,,• Mike Elgin,released from practice squad
25,2007-10-04,Jets,• Jerry Mackey,,signed free agent to practice squad
1,2007-10-10,Jets,,• Manny Collins,released from practice squad
2,2007-10-10,Jets,• E.J. Underwood,,signed free agent to practice squad
3,2007-10-23,Jets,,• David Clowney,waived
4,2007-10-24,Jets,,• David Clowney,released
5,2007-10-25,Jets,,• Chris Davis (T.) (WR) (Wake Forest),released from practice squad
6,2007-10-25,Jets,• David Clowney,,signed free agent to practice squad
7,2007-10-26,Jets,,• Jonathan Vilma,knee injury (out)
8,2007-10-27,Jets,,• Jonathan Vilma,placed on IR with knee injury
9,2007-10-27,Jets,• Matt Chatham,,activated from physically unable to perform list
10,2007-10-29,Jets,,• Jerry Mackey,released from practice squad
11,2007-10-29,Jets,• Chris Davis (T.) (WR) (Wake Forest),,signed free agent to practice squad
12,2007-11-03,Jets,• Chris Davis (T.) (WR) (Wake Forest),,signed from practice squad to active roster
13,2007-11-06,Jets,,• Rashad Washington,waived
14,2007-11-06,Jets,• Evan Prall,,signed free agent to practice squad
15,2007-11-07,Jets,,• Rashad Washington,released
16,2007-11-07,Jets,• Marques Murrell,,signed (from Eagles practice squad)
17,2007-11-13,Jets,,• E.J. Underwood,released from practice squad
18,2007-11-13,Jets,• Manny Collins,,signed free agent to practice squad
19,2007-11-16,Jets,,• Stacy Tutt,knee injury (out)
20,2007-11-17,Jets,,• Stacy Tutt,placed on IR with right knee injury
21,2007-11-17,Jets,• Jason Trusnik,,signed from practice squad to active roster
22,2007-11-27,Jets,• Jeremy Kapinos,,signed free agent to practice squad
23,2007-11-28,Jets,,• Darian Barnes,waived
24,2007-11-28,Jets,,• Manny Collins,released
25,2007-11-28,Jets,• David Ball,,signed free agent to practice squad
1,2007-11-28,Jets,• Kareem Brown,,claimed off waivers (from Patriots)
2,2007-11-29,Jets,,• Darian Barners,released
3,2007-11-29,Jets,,• Darian Barnes,released
4,2007-11-30,Jets,,• Jerricho Cotchery,finger injury (out)
5,2007-12-04,Jets,,• D.J. Ware,lost off practice squad (to Giants)
6,2007-12-05,Jets,,• Evan Prall,released from practice squad
7,2007-12-05,Jets,• Alvin Banks,,signed free agent to practice squad
8,2007-12-05,Jets,• Shaine Smith,,signed free agent to practice squad
9,2007-12-11,Jets,,• David Clowney,waived from practice squad
10,2007-12-12,Jets,,• David Clowney,placed on IR with undisclosed injury
11,2007-12-12,Jets,• Marco Thomas,,signed free agent to practice squad
12,2007-12-18,Jets,,• Adrian Jones (Denard),waived
13,2007-12-18,Jets,,• Eric Hicks,waived
14,2007-12-19,Jets,,• Eric Hicks,released
15,2007-12-19,Jets,• Clint Oldenburg,,signed from practice squad to active roster
16,2007-12-19,Jets,• Jerry Mackey,,signed free agent to practice squad
17,2007-12-19,Jets,• Manny Collins,,signed free agent to practice squad
18,2007-12-19,Jets,• Robert Turner / Rob Turner,,signed from practice squad to active roster
19,2007-12-22,Jets,,• Laveranues Coles,placed on IR with ankle injury
20,2007-12-22,Jets,• Jeremy Kapinos,,signed from practice squad to active roster
21,2007-12-25,Jets,• Wayne Hunter,,signed free agent to practice squad
22,2007-12-27,Jets,,• Jason Trusnik,placed on IR with foot injury
23,2007-12-29,Jets,• David Ball,,signed from practice squad to active roster
24,2008-01-02,Jets,• Alvin Banks,,re-signed to a future contract
25,2008-01-02,Jets,• Darnell Bing,,signed free agent to a future contract
1,2008-01-02,Jets,• David Clowney,,re-signed to a future contract
2,2008-01-02,Jets,• Jerry Mackey,,re-signed to a future contract
3,2008-01-02,Jets,• Manny Collins,,re-signed to a future contract
4,2008-01-02,Jets,• Marco Thomas,,re-signed to a future contract
5,2008-01-02,Jets,• Shaine Smith,,re-signed to a future contract
6,2008-01-02,Jets,• Stanley Daniels,,signed free agent to a future contract
7,2008-01-15,Jets,• Brett Ratliff,,re-signed to a future contract
8,2008-01-15,Jets,• Thomas Johnson (b. 1981-06-24),,signed free agent to a future contract
9,2008-01-15,Jets,• Wayne Hunter,,re-signed to a future contract
10,2008-01-18,Jets,• Bill Callahan,,hired as assistant head coach / offense
11,2008-01-18,Jets,• Etienne Boulay,,signed free agent
12,2008-02-19,Jets,• Artrell Hawkins,,signed free agent
13,2008-02-20,Jets,• Jerome Henderson,,hired as defensive backs coach
14,2008-02-20,Jets,• Kevin O'Dea,,hired as assistant special teams coach
15,2008-02-20,Jets,• Mike Devlin,,hired as tight ends / assistant offensive line coach
16,2008-02-26,Jets,,• Adrien Clarke,waived
17,2008-02-26,Jets,,• Andre Dyson,released
18,2008-02-26,Jets,,• Justin McCareins,released
19,2008-02-27,Jets,,• Adrien Clarke,released
20,2008-02-29,Jets,,• Erik Coleman,player became an unrestricted free agent
21,2008-02-29,Jets,,• Hank Poteat,player became an unrestricted free agent
22,2008-02-29,Jets,,• Marques Tuiasosopo,player became an unrestricted free agent
23,2008-02-29,Jets,,• Sean Ryan (P.),player became an unrestricted free agent
24,2008-02-29,Jets,,• Victor Hobson,player became an unrestricted free agent
25,2008-02-29,Jets,,• Wade Smith (b),player became an unrestricted free agent
1,2008-02-29,Jets,• Sione Po'uha / Sione Pouha,,re-signed to a contract extension
2,2008-02-29,Jets,• Kris Jenkins,• 2008 third round pick (#67-Charles Godfrey)  • 2008 fifth round pick (#141-Gary Barnidge),trade with Panthers
3,2008-02-29,Jets,"• 2008 fourth round pick (#113-Dwight Lowery)  • 2009 conditional round pick (second round if Saints re-sign Vilma to a contract extension before 2009 free agency period, third round if Vilma plays 85% of defensive snaps in 2008, else fourth round) (#76-DeAndre Levy)",• Jonathan Vilma  • 2009 conditional fourth round pick (if Saints send second or third round pick back in this trade) (#118-Stanley Arnoux),trade with Saints
4,2008-03-03,Jets,• Alan Faneca,,signed unrestricted free agent to a 5-year contract
5,2008-03-03,Jets,• Calvin Pace,,signed unrestricted free agent to a 6-year contract
6,2008-03-04,Jets,,• Anthony Clement,released
7,2008-03-04,Jets,• Andre Woolfolk,,signed free agent
8,2008-03-04,Jets,• Damien Woody,,signed unrestricted free agent to a 5-year contract
9,2008-03-06,Jets,• Tony Richardson,,signed unrestricted free agent
10,2008-03-10,Jets,,• Cedric Houston,waived
11,2008-03-11,Jets,,• Cedric Houston,released
