,Date,Team,Acquired,Relinquished,Notes
8,2001-11-24,Rams,• Willie Gary,,signed free agent
9,2001-11-26,Rams,,• Nick Sorensen,released
10,2001-11-27,Rams,,• Jacoby Shepherd,placed on IR
11,2001-11-27,Rams,• Nick Sorensen,,signed free agent
12,2001-12-07,Rams,,• Jonathan Brown (Bernard),waived
13,2001-12-10,Rams,,• Jonathan Brown (Bernard),released
14,2002-01-19,Rams,• Chris Taylor,,signed free agent
15,2002-01-19,Rams,• Kevin Stemke,,signed free agent
16,2002-01-19,Rams,• Michael Hawkes,,signed free agent
17,2002-01-25,Rams,• Darran Hall,,signed
18,2002-01-25,Rams,• Jason Gavazda,,signed
19,2002-01-25,Rams,• Rob Gatrell,,signed free agent
20,2002-01-25,Rams,• Robert Killow,,signed
21,2002-02-02,Rams,• Mike Martz,,promoted to head coach
22,2002-02-06,Rams,• Francis St. Paul,,signed free agent
23,2002-02-11,Rams,• Sherrod Gideon,,signed free agent
24,2002-02-12,Rams,• Dane Looker,,signed free agent
25,2002-02-15,Rams,,• Az-Zahir Hakim,player became an unrestricted free agent
1,2002-02-15,Rams,,• Cedric Jones (Lewis),player became an unrestricted free agent
2,2002-02-15,Rams,,• Chidi Ahanotu,player became an unrestricted free agent
3,2002-02-15,Rams,,• Jeff Robinson,player became an unrestricted free agent
4,2002-02-15,Rams,,• Leonard Little,player became an unrestricted free agent
5,2002-02-15,Rams,,• London Fletcher-Baker / London Fletcher,player became an unrestricted free agent
6,2002-02-15,Rams,,• O.J. Brigance,player became an unrestricted free agent
7,2002-02-15,Rams,,• Paul Justin,player became an unrestricted free agent
8,2002-02-15,Rams,,• Ricky Proehl,player became an unrestricted free agent
9,2002-02-15,Rams,,• Robert Holcombe,player became an unrestricted free agent
10,2002-02-15,Rams,,• Rod Jones (Edward),player became an unrestricted free agent
11,2002-02-15,Rams,,• Sean Moran,player became an unrestricted free agent
12,2002-02-15,Rams,• Cameron Spikes,,player became a restricted free agent
13,2002-02-15,Rams,• Damon Griffin,,player became a restricted free agent
14,2002-02-15,Rams,• James Hodgins,,player became a restricted free agent
15,2002-02-15,Rams,• Justin Watson (a),,player became a restricted free agent
16,2002-02-17,Rams,• Jeremy Akers,,signed
17,2002-02-18,Rams,,• Brian Allen (L.),lost in 2002 NFL expansion draft (to Texans)
18,2002-02-19,Rams,• Eugene Baker,,signed free agent
19,2002-02-25,Rams,,• Ron Meeks,resigned as secondary coach (date approximate)
20,2002-02-26,Rams,• James Whitley,,signed free agent
21,2002-02-28,Rams,,• Ryan Tucker,released
22,2002-02-28,Rams,• Carlos Mainord,,hired as assistant defensive backs coach
23,2002-03-03,Rams,• Jamie Duncan,,signed unrestricted free agent to a 5-year $11M contract
24,2002-03-03,Rams,• Jamie Martin,,re-signed to a contract extension through 2004
25,2002-03-03,Rams,• Jonathan Brown (Bernard),,signed free agent to a 1-year $375K contract
1,2002-03-03,Rams,• Leonard Little,,re-signed unrestricted free agent to a 5-year $17.5M contract ($5M signing bonus)
2,2002-03-04,Rams,• Eugene Baker,,signed free agent
3,2002-03-05,Rams,• Dustin Cohen,,signed free agent
4,2002-03-08,Rams,,• Mark Fields (Anthony),released
5,2002-03-08,Rams,• James Whitley,,signed
6,2002-03-18,Rams,• Nick Sorensen,,re-signed exclusive rights free agent
7,2002-03-28,Rams,• 2003 conditional seventh round pick (not exercised),• Jacoby Shepherd,trade with Texans
8,2002-04-01,Rams,,• Jeff Zgonina,released
9,2002-04-02,Rams,• Ricky Proehl,,"re-signed unrestricted free agent to a 1-year $750K contract ($25,000 signing bonus)"
10,2002-04-03,Rams,• Jeff Zgonina,,signed free agent
11,2002-04-05,Rams,,• John Baker (David),lost off waivers (to Texans)
12,2002-04-15,Rams,• Terrence Wilkins,• 2002 sixth round pick (#183-James Lewis (b)),trade with Colts
13,2002-04-15,Rams,• Terrence Wilkins,,re-signed to a 4-year $4.6M contract ($1.5M signing bonus)
14,2002-04-16,Rams,• R-Kal Truluck,,signed free agent
15,2002-04-17,Rams,• Cameron Spikes,,asked to re-sign
16,2002-04-17,Rams,• Mitch Berger,,signed free agent to a 1-year $650K contract
17,2002-04-18,Rams,• Giles Cole,,signed free agent
18,2002-04-19,Rams,• James Hodgins,,re-signed free agent to a 5-year $5.5M contract ($1.1M signing bonus) (matched Broncos offer sheet)
19,2002-04-20,Rams,• Robert Thomas (Wayne),,2002 NFL draft first round pick (#31 overall)
20,2002-04-20,Rams,• Eric Crouch,,2002 NFL draft third round pick (#95 overall)
21,2002-04-20,Rams,• Lamar Gordon,,2002 NFL draft third round pick (#84 overall)
22,2002-04-21,Rams,• Travis Scott,,2002 NFL draft fourth round pick (#130 overall)
23,2002-04-21,Rams,• Courtland Bullard,,2002 NFL draft fifth round pick (#167 overall)
24,2002-04-21,Rams,• Steve Bellisari,,2002 NFL draft sixth round pick (#205 overall)
25,2002-04-21,Rams,• Chris Massey (Todd),,2002 NFL draft seventh round pick (#243 overall)
1,2002-04-22,Rams,,• John Baker (David),waived
2,2002-04-22,Rams,• Alonzo Cunningham,,signed undrafted free agent
3,2002-04-22,Rams,• Andy King,,signed undrafted free agent
4,2002-04-22,Rams,• Derrick Pack,,signed undrafted free agent
5,2002-04-22,Rams,• Joe Hall (b),,signed undrafted free agent
6,2002-04-22,Rams,• Joey Hollenbeck,,signed undrafted free agent
7,2002-04-22,Rams,• Maurice Douglas,,signed undrafted free agent
8,2002-04-22,Rams,• Mike Malan (Robert),,signed undrafted free agent
9,2002-04-22,Rams,• Robbie Robinson,,signed undrafted free agent
10,2002-04-22,Rams,• Ronald Rogers,,signed undrafted free agent
11,2002-04-22,Rams,• Todd Howard (b),,signed undrafted free agent
12,2002-04-23,Rams,,• John Baker (David),released
13,2002-04-23,Rams,• John Sigmund,,signed free agent
14,2002-04-23,Rams,• Marques Glaze,,signed free agent
15,2002-04-23,Rams,• Ryan Helming,,signed free agent
16,2002-04-26,Rams,• John Burrough (Leslie),,signed free agent
17,2002-04-26,Rams,• Luis Almanzar,,signed free agent
18,2002-04-27,Rams,• Brian Williams (e),,signed
19,2002-04-29,Rams,• Chris Hetherington,,signed unrestricted free agent
20,2002-04-30,Rams,,• Robert Kilow,waived
21,2002-05-03,Rams,,• Robert Kilow,released
22,2002-05-30,Rams,• James Broyles,,signed free agent
23,2002-05-31,Rams,• Carl Bradley,,signed free agent
24,2002-06-04,Rams,• Heath Irwin,,signed free agent to a 1-year contract
25,2002-06-06,Rams,• DeMarcus Curry,,signed free agent
1,2002-06-14,Rams,,• Joey Hollenbeck,waived
2,2002-06-21,Rams,,• Brian Williams (e),released
3,2002-06-24,Rams,,• Joey Hollenbeck,released
4,2002-06-26,Rams,,• Joe Hall (b),waived
5,2002-06-26,Rams,• Bamikole Ayi / Kole Ayi,• undisclosed draft pick (2004 seventh?) (?-?),trade with Patriots
6,2002-06-26,Rams,• Kole Aye,• undisclosed draft pick (?-?),trade with Patriots
7,2002-06-27,Rams,,• Dustin Cohen,waived
8,2002-06-28,Rams,,• Dustin Cohen,released
9,2002-06-28,Rams,• Chris Massey (Todd),,signed seventh round pick to a 3-year contract
10,2002-07-02,Rams,• Lamar Gordon,,signed to a 4-year contract
11,2002-07-03,Rams,,• Joe Hall (b),released
12,2002-07-03,Rams,• Travis Scott,,signed fourth round pick to a 3-year contract
13,2002-07-10,Rams,• Courtland Bullard,,signed to a 3-year contract
14,2002-07-16,Rams,• Terry Jolly,,signed
15,2002-07-19,Rams,• Eric Crouch,,signed to a 3-year contract
16,2002-07-19,Rams,• Mike Martz,,"re-signed as head coach to a 5-year, $17.5M contract extension"
17,2002-07-23,Rams,• Robert Thomas (Wayne),,signed first round pick to a 5-year $5.75M contract
18,2002-07-25,Rams,,• Chris Oliver,released
19,2002-07-25,Rams,• Anthony Tucker,,signed free agent
20,2002-07-25,Rams,• Lamanzer Williams,,signed free agent
21,2002-07-25,Rams,• Steve Bellisari,,signed sixth round pick to a 3-year contract
22,2002-07-27,Rams,• Terry Jolly,,signed free agent
23,2002-07-29,Rams,• Keith Washington,,signed free agent
24,2002-07-29,Rams,• Marshall Faulk,,re-signed to a 7-year contract extension
25,2002-07-30,Rams,,• Lamanzer Williams,waived
1,2002-07-30,Rams,• Chris Ward,,signed free agent
2,2002-07-31,Rams,,• Lamanzer Williams,released
3,2002-08-01,Rams,,• John Sigmund,waived
4,2002-08-01,Rams,• Dauntae' Finger / Dauntae Finger,,signed free agent
5,2002-08-02,Rams,,• John Sigmund,released
6,2002-08-07,Rams,• Matt Simonton,,signed free agent
7,2002-08-12,Rams,,• Kevin Stemke,waived
8,2002-08-12,Rams,• Dustin McClintock,,signed free agent
9,2002-08-19,Rams,• Grant Williams,• 2003 seventh round pick (#225-Todd Williams),trade with Patriots
10,2002-08-20,Rams,,• Giles Cole,waived
11,2002-08-21,Rams,,• Giles Cole,released
12,2002-08-23,Rams,,• Cameron Spikes,waived
13,2002-08-23,Rams,,• Carl Bradley,waived
14,2002-08-23,Rams,,• Chris Ward,waived
15,2002-08-23,Rams,,• Darran Hall,waived
16,2002-08-23,Rams,,• DeMarcus Curry,waived
17,2002-08-23,Rams,,• Derrick Pack,waived
18,2002-08-23,Rams,,• Eugene Baker,waived
19,2002-08-23,Rams,,• Kaulana Noa,waived
20,2002-08-23,Rams,,• Marques Glaze,waived
21,2002-08-23,Rams,,• Matt Simonton,waived
22,2002-08-23,Rams,,• Rob Gatrell,waived
23,2002-08-23,Rams,,• Ronald Rogers,waived
24,2002-08-23,Rams,,• Ryan Helming,waived
25,2002-08-23,Rams,,• Todd Howard (b),waived
1,2002-08-24,Rams,,• Keith Washington,waived (injury settlement)
2,2002-08-26,Rams,,• Carl Bradley,released
3,2002-08-26,Rams,,• Chris Ward,released
4,2002-08-26,Rams,,• DeMarcus Curry,released
5,2002-08-26,Rams,,• Eugene Baker,released
6,2002-08-26,Rams,,• Kaulana Noa,released
7,2002-08-26,Rams,,• Keith Washington,released
8,2002-08-26,Rams,,• Matt Simonton,released
9,2002-08-26,Rams,,• Rob Gatrell,released
10,2002-08-26,Rams,,• Ryan Helming,released
11,2002-08-26,Rams,,• Todd Howard (b),released
12,2002-08-26,Rams,,• Travis Scott,placed on IR
13,2002-08-27,Rams,,• Alonzo Cunningham,waived (injury settlement)
14,2002-08-27,Rams,,• Maurice Douglas,released
15,2002-08-27,Rams,,• Robbie Robinson,waived
16,2002-08-27,Rams,• Will Blackwell (b. 1975-07-09),,signed free agent
17,2002-08-28,Rams,,• Alonzo Cunningham,released
18,2002-08-28,Rams,,• Rich Coady IV (Joseph),waived
19,2002-08-28,Rams,,• Robbie Robinson,released
20,2002-08-30,Rams,• Troy Edwards,• 2004 sixth round pick (#194-Matt Kranchick),trade with Steelers
21,2002-08-31,Rams,,• Anthony Tucker,waived (injury settlement)
22,2002-08-31,Rams,,• Chris Taylor,waived
23,2002-08-31,Rams,,• Dustin McClintock,waived
24,2002-08-31,Rams,,• Luis Almanzar,waived
25,2002-08-31,Rams,,• Michael Hawkes,waived
1,2002-08-31,Rams,,• Terry Jolly,waived
2,2002-08-31,Rams,,• Will Blackwell (b. 1975-07-09),released
3,2002-08-31,Rams,,• Willie Gary,waived
4,2002-09-01,Rams,,• Andy King,waived
5,2002-09-01,Rams,,• Dane Looker,waived
6,2002-09-01,Rams,,• Dauntae' Finger / Dauntae Finger,waived
7,2002-09-01,Rams,,• James Broyles,waived
8,2002-09-01,Rams,,• Jonathan Brown (Bernard),waived (injury settlement)
9,2002-09-01,Rams,,• Mike Malan (Robert),waived
10,2002-09-02,Rams,,• Anthony Tucker,released
11,2002-09-02,Rams,,• Chris Taylor,released
12,2002-09-02,Rams,,• Dane Looker,released
13,2002-09-02,Rams,,• Dustin McClintock,released
14,2002-09-02,Rams,,• Francis St. Paul,waived
15,2002-09-02,Rams,,• Jonathan Brown (Bernard),released
16,2002-09-02,Rams,,• Luis Almanzar,released
17,2002-09-02,Rams,,• Michael Hawkes,released
18,2002-09-02,Rams,,• Mike Malan (Robert),released
19,2002-09-02,Rams,,• Steve Bellisari,placed on IR
20,2002-09-02,Rams,,• Terry Jolly,released
21,2002-09-02,Rams,,• Willie Gary,released
22,2002-09-02,Rams,• Bryce Fisher,,claimed off waivers (from Bills)
23,2002-09-02,Rams,• Mike Malan (Robert),,signed free agent to practice squad
24,2002-09-02,Rams,• Nate Hobgood-Chittick,,signed free agent / claimed off waivers (from Chiefs)
25,2002-09-02,Rams,,• Andy King,released
1,2002-09-02,Rams,,• Dauntae' Finger / Dauntae Finger,released
2,2002-09-02,Rams,,• James Broyles,released
3,2002-09-02,Rams,• Andy King,,signed free agent to practice squad
4,2002-09-02,Rams,• Dauntae' Finger / Dauntae Finger,,signed free agent to practice squad
5,2002-09-02,Rams,• James Broyles,,signed free agent to practice squad
6,2002-09-03,Rams,,• Francis St. Paul,released
7,2002-09-03,Rams,,• Nate Hobgood-Chittick,released
8,2002-09-03,Rams,• Chad Cota,,signed free agent to a 1-year contract
9,2002-09-04,Rams,• Francis St. Paul,,signed free agent to practice squad
10,2002-09-12,Rams,,• Eric Crouch,retired
11,2002-09-12,Rams,,• Eric Crouch,placed on reserve/retired list
12,2002-09-12,Rams,• J.R. Niklos,,signed (from Seahawks practice squad)
13,2002-09-25,Rams,,• John Burrough (Leslie),released
14,2002-09-25,Rams,• O.J. Brigance,,signed free agent
15,2002-10-01,Rams,,• J.R. Niklos,waived
16,2002-10-01,Rams,• Scott Covington,,signed free agent
17,2002-10-02,Rams,,• J.R. Niklos,released
18,2002-10-14,Rams,,• Grant Williams,placed on IR
19,2002-10-15,Rams,• Andy King,,signed from practice squad to active roster
20,2002-10-16,Rams,,• Bamikole Ayi / Kole Ayi,placed on IR
21,2002-10-16,Rams,• Pete Campion,,signed free agent
22,2002-10-21,Rams,,• Aeneas Williams,placed on IR
23,2002-10-21,Rams,,• Pete Campion,waived
24,2002-10-22,Rams,,• Pete Campion,released
25,2002-10-22,Rams,• J.R. Niklos,,signed free agent (to practice squad?)
1,2002-10-23,Rams,• Pete Campion,,signed free agent to practice squad
2,2002-10-24,Rams,• J.R. Niklos,,signed (from Seahawks practice squad)
3,2002-11-01,Rams,,• Kurt Warner,fractured right pinky finger (out indefinitely) (date approximate)
4,2002-11-01,Rams,,• Pete Campion,waived
5,2002-11-04,Rams,• Hakim Akbar,,signed free agent
6,2002-11-19,Rams,,• Andy King,waived
7,2002-11-20,Rams,,• Andy King,released
8,2002-11-21,Rams,• Andy Eby,,signed (from Packers practice squad)
9,2002-11-26,Rams,,• Scott Covington,waived
10,2002-11-26,Rams,,• Tom Nutten,placed on IR
11,2002-11-26,Rams,,• Yo Murphy,waived
12,2002-11-27,Rams,,• Scott Covington,released
13,2002-11-27,Rams,,• Yo Murphy,released
14,2002-11-27,Rams,• Andy King,,signed free agent
15,2002-11-27,Rams,• Francis St. Paul,,signed free agent to practice squad
16,2002-11-27,Rams,• Jerry Wisne,,signed free agent
17,2002-11-27,Rams,• Justin Watson (a)?,,signed free agent
18,2002-12-03,Rams,,• Justin Watson (a)?,waived
19,2002-12-04,Rams,,• Justin Watson (a)?,released
20,2002-12-04,Rams,• Scott Covington,,signed free agent
21,2002-12-06,Rams,,• Jerry Wisne,waived
22,2002-12-06,Rams,• James Broyles,,signed from practice squad to active roster
23,2002-12-12,Rams,,• Kurt Warner,placed on IR
24,2002-12-12,Rams,• Dane Looker,,signed from practice squad to active roster
25,2003-01-05,Rams,,• Carlos Mainord,fired as defensive backs coach
1,2003-01-05,Rams,,• Mike Haluchak,fired as linebackers coach
2,2003-01-07,Rams,• Corey Parchman,,signed free agent
3,2003-01-07,Rams,• Craig Page,,signed free agent
4,2003-01-07,Rams,• David Leaverton,,signed free agent
5,2003-01-07,Rams,• Desmond Kitchings,,signed free agent
6,2003-01-07,Rams,• Gary Hobbs,,signed free agent
7,2003-01-07,Rams,• Joe Cooper (b. 1979-01-22),,signed free agent
8,2003-01-07,Rams,• Maurice Rodriguez,,signed free agent
9,2003-01-07,Rams,• Randy Garner,,signed free agent
10,2003-01-07,Rams,• Robert Haws,,signed free agent
11,2003-01-14,Rams,• Perry Fewell,,hired as secondary coach
12,2003-01-21,Rams,• Bary Holleyman,,signed free agent
13,2003-01-21,Rams,• Reggie Hargrove,,signed free agent
14,2003-01-21,Rams,• Steve Fairchild,,hired as offensive coordinator / quarterbacks coach
15,2003-01-27,Rams,• Robbie Robinson,,signed free agent
16,2003-02-03,Rams,• Corey Parchman,,re-signed free agent
17,2003-02-04,Rams,,• James Broyles,allocated to NFL Europe
18,2003-02-04,Rams,,• Rhett Kopp,allocated to NFL Europe
19,2003-02-04,Rams,,• Robbie Robinson,allocated to NFL Europe
20,2003-02-04,Rams,,• Todd Howard (b),allocated to NFL Europe
21,2003-02-04,Rams,• Bob Babich,,hired as linebackers coach
22,2003-02-04,Rams,• Frank Falks,,hired as tight ends coach
23,2003-02-04,Rams,• Jeremy Staat,,signed free agent
24,2003-02-27,Rams,,• Aeneas Williams,released
25,2003-02-27,Rams,,• Dexter McCleon,released
1,2003-02-27,Rams,,• James Hodgins,released
2,2003-02-27,Rams,,• Jamie Martin,released
3,2003-02-28,Rams,• Dave Wohlabaugh,,signed free agent
4,2003-02-28,Rams,• David Loverne  • 2003 fourth round pick (#107-DeJuan Groce),• Trung Canidate,trade with Redkins
5,2003-02-28,Rams,• Grant Williams,,re-signed unrestricted free agent
6,2003-02-28,Rams,• Scott Covington,,re-signed free agent
7,2003-03-03,Rams,• Aeneas Williams,,signed free agent
8,2003-03-07,Rams,,• Tom Nutten,lost unrestricted free agent (to Jets)
9,2003-03-14,Rams,,• Rhett Kopp,waived
10,2003-03-17,Rams,,• Ricky Proehl,lost unrestricted free agent (to Panthers)
11,2003-03-18,Rams,• Sean Landeta,,signed unrestricted free agent to a 1-year contract
12,2003-03-19,Rams,,• Rhett Kopp,released
13,2003-03-19,Rams,,• Chris Hetherington,lost unrestricted free agent (to Raiders)
14,2003-03-21,Rams,• Leon Johnson (a),,signed unrestricted free agent
15,2003-03-24,Rams,• Kyle Turley,• 2004 second round pick (#60-Courtney Watson),trade with Saints
16,2003-03-25,Rams,,• Kenyon Hambrick,waived
17,2003-03-27,Rams,,• Heath Irwin,lost unrestricted free agent (to Broncos)
18,2003-03-28,Rams,,• Kenyon Hambrick,released
19,2003-04-04,Rams,• Andy McCollum,,re-signed unrestricted free agent
20,2003-04-04,Rams,• Cameron Cleeland / Cam Cleeland,,signed unrestricted free agent
21,2003-04-04,Rams,• Dedrick Dewalt,,signed free agent
22,2003-04-04,Rams,• Michael Coleman,,signed free agent
23,2003-04-18,Rams,,• Eric Crouch,waived
24,2003-04-23,Rams,• John St. Clair,,asked to re-sign
25,2003-04-25,Rams,• Brian Young,,asked to re-sign
1,2003-04-26,Rams,• Jimmy Kennedy (Wayne),,2003 NFL draft first round pick (#12 overall)
2,2003-04-26,Rams,• Pisa Tinoisamoa,,2003 NFL draft second round pick (#43 overall)
3,2003-04-26,Rams,• Kevin Curtis (D.),,2003 NFL draft third round pick (#74 overall)
4,2003-04-27,Rams,• DeJuan Groce,,2003 NFL draft fourth round pick (#107 overall)
5,2003-04-27,Rams,• Shaun McDonald,,2003 NFL draft fourth round pick (#106 overall)
6,2003-04-27,Rams,• Dan Curley,,2003 NFL draft fifth round pick (#148 overall)
7,2003-04-27,Rams,• Kevin Garrett,,2003 NFL draft fifth round pick (#172 overall)
8,2003-04-27,Rams,• Shane Walton,,2003 NFL draft fifth round pick (#170 overall)
